pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
1585.180851,744.082888,1489.861702,475.526738,1057.521277,487.077540,1040.500000,85.687166,519.648936,816.275401,1484.136364,577.771268
1527.308511,744.082888,1425.180851,487.077540,969.010638,510.179144,1030.287234,129.002674,601.351064,862.478610,1411.409091,569.103531
1414.968085,781.622995,1363.904255,515.954545,894.117021,498.628342,1033.691489,154.991979,754.542553,911.569519,1321.365801,580.660514
1193.691489,865.366310,1295.819149,567.933155,819.223404,461.088235,1013.265957,140.553476,870.287234,897.131016,1217.469697,632.666934
999.648936,908.681818,1234.542553,677.665775,757.946809,409.109626,986.031915,117.451872,1020.074468,920.232620,1113.573593,687.562600
791.989362,940.446524,1077.946809,796.061497,740.925532,377.344920,989.436170,74.136364,1125.606383,905.794118,975.045455,762.682986
601.351064,905.794118,928.159574,853.815508,744.329787,362.906417,965.606383,48.147059,1251.563830,908.681818,850.370130,811.800161
444.755319,804.724599,785.180851,885.580214,754.542553,357.131016,958.797872,39.483957,1363.904255,905.794118,697.989177,832.024880
407.308511,778.735294,666.031915,917.344920,764.755319,371.569519,969.010638,45.259358,1479.648936,839.377005,646.041126,832.024880
417.521277,784.510695,672.840426,940.446524,771.563830,394.671123,969.010638,62.585561,1513.691489,775.847594,659.893939,846.471108
489.010638,856.703209,815.819149,940.446524,774.968085,406.221925,958.797872,88.574866,1517.095745,732.532086,736.084416,860.917335
597.946809,911.569519,951.989362,917.344920,795.393617,426.435829,965.606383,114.564171,1449.010638,738.307487,857.296537,863.806581
730.712766,926.008021,1054.117021,917.344920,839.648936,452.425134,989.436170,137.665775,1302.627660,726.756684,971.582251,855.138844
853.265957,937.558824,1183.478723,905.794118,897.521277,469.751337,989.436170,143.441176,1156.244681,761.409091,1099.720779,849.360353
992.840426,937.558824,1302.627660,897.131016,969.010638,504.403743,1047.308511,152.104278,955.393617,813.387701,1217.469697,843.581862
1108.585106,934.671123,1421.776596,856.703209,1071.138298,475.526738,1054.117021,140.553476,829.436170,836.489305,1314.439394,823.357143
1241.351064,931.783422,1496.670213,810.500000,1132.414894,449.537433,1064.329787,111.676471,642.202128,839.377005,1397.556277,794.464687
1387.734043,940.446524,1554.542553,732.532086,1163.053191,409.109626,1040.500000,68.360963,506.031915,758.521390,1449.504329,754.015249
1520.500000,914.457219,1588.585106,617.024064,1146.031915,403.334225,1057.521277,48.147059,465.180851,712.318182,1501.452381,699.119583
1588.585106,819.163102,1571.563830,550.606952,1108.585106,423.548128,1043.904255,65.473262,471.989362,738.307487,1515.305195,641.334671
1568.159574,775.847594,1513.691489,510.179144,1054.117021,452.425134,1037.095745,103.013369,526.457447,816.275401,1491.062771,600.885233
1530.712766,767.184492,1442.202128,492.852941,1003.053191,492.852941,1020.074468,129.002674,628.585106,853.815508,1425.261905,571.992777
1404.755319,793.173797,1387.734043,510.179144,914.542553,495.740642,1013.265957,152.104278,761.351064,885.580214,1335.218615,597.995987
1231.138298,856.703209,1343.478723,576.596257,832.840426,466.863636,1006.457447,166.542781,870.287234,874.029412,1227.859307,632.666934
1009.861702,923.120321,1251.563830,775.847594,771.563830,414.885027,972.414894,134.778075,1006.457447,900.018717,1120.500000,699.119583
795.393617,943.334225,1074.542553,842.264706,744.329787,386.008021,965.606383,100.125668,1098.372340,891.355615,999.287879,768.461477
580.925532,908.681818,941.776596,882.692513,751.138298,368.681818,958.797872,71.248663,1237.946809,885.580214,857.296537,823.357143
444.755319,824.938503,781.776596,917.344920,751.138298,377.344920,948.585106,56.810160,1343.478723,879.804813,708.378788,840.692616
407.308511,787.398396,672.840426,926.008021,761.351064,391.783422,951.989362,65.473262,1469.436170,830.713904,649.504329,832.024880
420.925532,784.510695,689.861702,931.783422,757.946809,394.671123,945.180851,91.462567,1527.308511,758.521390,663.357143,846.471108
495.819149,874.029412,839.648936,926.008021,774.968085,417.772727,945.180851,103.013369,1506.882979,709.430481,753.400433,855.138844
618.372340,923.120321,948.585106,917.344920,778.372340,423.548128,969.010638,120.339572,1438.797872,700.767380,871.149351,852.249599
747.734043,934.671123,1074.542553,917.344920,836.244681,458.200535,989.436170,129.002674,1306.031915,697.879679,985.435065,846.471108
880.500000,928.895722,1224.329787,891.355615,907.734043,469.751337,1020.074468,140.553476,1152.840426,775.847594,1103.183983,840.692616
1006.457447,934.671123,1333.265957,891.355615,999.648936,487.077540,1043.904255,157.879679,989.436170,798.949198,1220.932900,832.024880
1139.223404,926.008021,1435.393617,850.927807,1064.329787,466.863636,1050.712766,129.002674,815.819149,848.040107,1324.829004,806.021669
1271.989362,931.783422,1486.457447,813.387701,1122.202128,417.772727,1064.329787,88.574866,669.436170,830.713904,1401.019481,780.018459
1380.925532,931.783422,1568.159574,706.542781,1169.861702,397.558824,1074.542553,48.147059,536.670213,755.633690,1466.820346,739.569021
1513.691489,894.243316,1595.393617,611.248663,1169.861702,391.783422,1067.734043,51.034759,478.797872,720.981283,1515.305195,678.894864
1598.797872,787.398396,1595.393617,533.280749,1146.031915,429.323529,1067.734043,45.259358,492.414894,744.082888,1539.547619,612.442215
1612.414894,749.858289,1527.308511,478.414439,1077.946809,472.639037,1057.521277,79.911765,550.287234,822.050802,1508.378788,566.214286
1544.329787,732.532086,1438.797872,463.975936,1009.861702,510.179144,1037.095745,117.451872,659.223404,894.243316,1442.577922,545.989567
1442.202128,770.072193,1401.351064,492.852941,900.925532,501.516043,1026.882979,152.104278,778.372340,902.906417,1349.071429,569.103531
1248.159574,842.264706,1319.648936,573.708556,822.627660,469.751337,1013.265957,146.328877,917.946809,911.569519,1252.101732,618.220706
1033.691489,923.120321,1234.542553,703.655080,774.968085,403.334225,982.627660,114.564171,1057.521277,902.906417,1134.352814,696.230337
798.797872,937.558824,1105.180851,790.286096,761.351064,380.232620,962.202128,71.248663,1156.244681,897.131016,988.898268,765.572231
574.117021,908.681818,934.968085,874.029412,744.329787,371.569519,951.989362,39.483957,1282.202128,897.131016,846.906926,823.357143
451.563830,819.163102,774.968085,914.457219,761.351064,371.569519,928.159574,33.708556,1391.138298,894.243316,701.452381,837.803371
414.117021,781.622995,655.819149,923.120321,768.159574,386.008021,931.563830,48.147059,1493.265957,819.163102,642.577922,834.914125
424.329787,804.724599,730.712766,937.558824,764.755319,397.558824,941.776596,82.799465,1527.308511,749.858289,663.357143,849.360353
516.244681,874.029412,860.074468,926.008021,791.989362,411.997326,934.968085,97.237968,1510.287234,715.205882,767.253247,852.249599
628.585106,931.783422,975.819149,914.457219,785.180851,435.098930,982.627660,123.227273,1404.755319,718.093583,885.002165,855.138844
774.968085,928.895722,1105.180851,911.569519,853.265957,469.751337,982.627660,140.553476,1265.180851,732.532086,1009.677489,849.360353
911.138298,928.895722,1234.542553,891.355615,931.563830,472.639037,1016.670213,157.879679,1111.989362,793.173797,1123.963203,843.581862
1033.691489,926.008021,1326.457447,882.692513,999.648936,484.189840,1043.904255,163.655080,900.925532,827.826203,1234.785714,837.803371
1149.436170,923.120321,1442.202128,839.377005,1067.734043,463.975936,1047.308511,140.553476,703.478723,833.601604,1338.681818,800.243178
1278.797872,926.008021,1496.670213,793.173797,1129.010638,420.660428,1067.734043,103.013369,560.500000,790.286096,1411.409091,777.129213
1421.776596,943.334225,1554.542553,686.328877,1166.457447,400.446524,1067.734043,71.248663,475.393617,712.318182,1470.283550,736.679775
1527.308511,888.467914,1591.989362,596.810160,1152.840426,406.221925,1047.308511,59.697861,441.351064,706.542781,1511.841991,684.673355
1598.797872,801.836898,1571.563830,533.280749,1108.585106,435.098930,1050.712766,91.462567,458.372340,755.633690,1518.768398,623.999197
1598.797872,749.858289,1513.691489,484.189840,1050.712766,481.302139,1033.691489,111.676471,550.287234,836.489305,1487.599567,577.771268
1513.691489,746.970588,1431.989362,487.077540,979.223404,489.965241,999.648936,154.991979,672.840426,891.355615,1404.482684,563.325040
1387.734043,775.847594,1360.500000,518.842246,866.882979,487.077540,992.840426,166.542781,809.010638,868.254011,1310.976190,583.549759
1190.287234,856.703209,1285.606383,576.596257,795.393617,449.537433,958.797872,146.328877,887.308511,885.580214,1214.006494,629.777689
986.031915,902.906417,1210.712766,700.767380,761.351064,397.558824,945.180851,111.676471,1030.287234,868.254011,1085.867965,690.451846
778.372340,937.558824,1043.904255,816.275401,727.308511,360.018717,924.755319,79.911765,1156.244681,888.467914,961.192641,754.015249
543.478723,882.692513,931.563830,859.590909,744.329787,339.804813,938.372340,51.034759,1278.797872,871.141711,822.664502,808.910915
441.351064,813.387701,771.563830,914.457219,754.542553,348.467914,924.755319,39.483957,1387.734043,894.243316,697.989177,826.246388
410.712766,772.959893,645.606383,926.008021,774.968085,377.344920,941.776596,62.585561,1503.478723,798.949198,642.577922,829.135634
427.734043,790.286096,713.691489,928.895722,778.372340,380.232620,951.989362,91.462567,1544.329787,726.756684,659.893939,846.471108
506.031915,865.366310,839.648936,926.008021,781.776596,403.334225,948.585106,100.125668,1510.287234,689.216578,760.326840,852.249599
635.393617,926.008021,969.010638,917.344920,785.180851,417.772727,955.393617,126.114973,1428.585106,689.216578,881.538961,858.028090
764.755319,928.895722,1088.159574,908.681818,853.265957,455.312834,962.202128,131.890374,1299.223404,712.318182,985.435065,846.471108
911.138298,928.895722,1214.117021,900.018717,921.351064,463.975936,999.648936,149.216578,1132.414894,758.521390,1123.963203,846.471108
1020.074468,931.783422,1350.287234,874.029412,1009.861702,492.852941,1054.117021,157.879679,955.393617,824.938503,1231.322511,834.914125
1163.053191,920.232620,1438.797872,836.489305,1098.372340,466.863636,1077.946809,129.002674,757.946809,853.815508,1342.145022,806.021669
1265.180851,931.783422,1489.861702,787.398396,1159.648936,426.435829,1067.734043,88.574866,601.351064,810.500000,1401.019481,785.796950
1418.372340,937.558824,1547.734043,677.665775,1186.882979,403.334225,1054.117021,53.922460,506.031915,735.419786,1463.357143,730.901284
1544.329787,879.804813,1578.372340,599.697861,1163.053191,397.558824,1050.712766,48.147059,458.372340,712.318182,1504.915584,673.116372
1612.414894,793.173797,1568.159574,533.280749,1122.202128,426.435829,1074.542553,59.697861,489.010638,746.970588,1515.305195,612.442215
1588.585106,749.858289,1506.882979,484.189840,1050.712766,475.526738,1037.095745,94.350267,546.882979,824.938503,1477.209957,569.103531
1527.308511,746.970588,1425.180851,478.414439,992.840426,507.291444,1030.287234,143.441176,659.223404,900.018717,1407.945887,560.435795
1411.563830,790.286096,1374.117021,513.066845,880.500000,487.077540,1020.074468,149.216578,781.776596,900.018717,1314.439394,580.660514
1207.308511,871.141711,1316.244681,576.596257,795.393617,452.425134,989.436170,154.991979,894.117021,897.131016,1217.469697,632.666934
996.244681,934.671123,1210.712766,709.430481,778.372340,409.109626,986.031915,103.013369,1043.904255,894.243316,1113.573593,696.230337
788.585106,949.109626,1057.521277,830.713904,744.329787,383.120321,945.180851,79.911765,1125.606383,902.906417,975.045455,777.129213
553.691489,905.794118,934.968085,879.804813,747.734043,371.569519,962.202128,53.922460,1261.776596,914.457219,833.054113,829.135634
444.755319,813.387701,774.968085,911.569519,764.755319,383.120321,955.393617,42.371658,1387.734043,900.018717,708.378788,837.803371
434.542553,778.735294,679.648936,928.895722,788.585106,388.895722,958.797872,53.922460,1527.308511,824.938503,659.893939,840.692616
448.159574,798.949198,737.521277,926.008021,781.776596,409.109626,948.585106,82.799465,1534.117021,770.072193,691.062771,852.249599
536.670213,902.906417,866.882979,943.334225,795.393617,409.109626,958.797872,114.564171,1534.117021,706.542781,798.422078,863.806581
672.840426,937.558824,996.244681,931.783422,802.202128,432.211230,1003.053191,134.778075,1435.393617,700.767380,898.854978,858.028090
788.585106,943.334225,1122.202128,911.569519,866.882979,478.414439,1009.861702,152.104278,1323.053191,723.868984,1023.530303,852.249599
928.159574,940.446524,1237.946809,905.794118,921.351064,472.639037,1037.095745,163.655080,1166.457447,772.959893,1148.205628,855.138844
1043.904255,949.109626,1374.117021,882.692513,1009.861702,518.842246,1050.712766,169.430481,992.840426,813.387701,1252.101732,840.692616
1180.074468,937.558824,1442.202128,853.815508,1098.372340,466.863636,1054.117021,149.216578,798.797872,833.601604,1359.461039,811.800161
1302.627660,943.334225,1520.500000,798.949198,1163.053191,432.211230,1064.329787,103.013369,625.180851,822.050802,1432.188312,780.018459
1449.010638,937.558824,1568.159574,694.991979,1176.670213,406.221925,1071.138298,62.585561,509.436170,738.307487,1484.136364,736.679775
1554.542553,888.467914,1598.797872,622.799465,1176.670213,411.997326,1064.329787,62.585561,465.180851,709.430481,1532.621212,676.005618
1632.840426,804.724599,1585.180851,536.168449,1125.606383,446.649733,1057.521277,85.687166,478.797872,738.307487,1546.474026,621.109952
1615.819149,749.858289,1503.478723,487.077540,1060.925532,481.302139,1047.308511,120.339572,543.478723,824.938503,1501.452381,577.771268
1564.755319,752.745989,1445.606383,481.302139,1003.053191,515.954545,1016.670213,146.328877,642.202128,894.243316,1421.798701,569.103531
1411.563830,790.286096,1370.712766,510.179144,904.329787,501.516043,999.648936,172.318182,754.542553,908.681818,1328.292208,586.439005
1227.734043,859.590909,1333.265957,570.820856,856.670213,475.526738,965.606383,169.430481,877.095745,888.467914,1227.859307,638.445425
1043.904255,931.783422,1237.946809,720.981283,781.776596,423.548128,958.797872,134.778075,1013.265957,905.794118,1130.889610,693.341091
802.202128,951.997326,1101.776596,790.286096,757.946809,403.334225,934.968085,85.687166,1152.840426,888.467914,988.898268,768.461477
601.351064,928.895722,962.202128,871.141711,754.542553,371.569519,965.606383,56.810160,1265.180851,911.569519,850.370130,814.689406
451.563830,833.601604,795.393617,911.569519,771.563830,371.569519,962.202128,48.147059,1374.117021,897.131016,715.305195,834.914125
407.308511,787.398396,669.436170,928.895722,768.159574,386.008021,965.606383,56.810160,1466.031915,827.826203,642.577922,837.803371
414.117021,801.836898,703.478723,937.558824,771.563830,414.885027,962.202128,77.024064,1523.904255,746.970588,666.820346,852.249599
499.223404,868.254011,822.627660,934.671123,778.372340,435.098930,955.393617,97.237968,1500.074468,697.879679,749.937229,869.585072
621.776596,923.120321,951.989362,923.120321,781.776596,440.874332,972.414894,108.788770,1428.585106,697.879679,853.833333,866.695827
740.925532,934.671123,1074.542553,928.895722,829.436170,455.312834,1026.882979,149.216578,1340.074468,706.542781,968.119048,863.806581
877.095745,940.446524,1197.095745,928.895722,900.925532,478.414439,1006.457447,154.991979,1183.478723,772.959893,1103.183983,855.138844
1003.053191,946.221925,1316.244681,908.681818,986.031915,513.066845,1026.882979,163.655080,1047.308511,813.387701,1217.469697,855.138844
1132.414894,940.446524,1449.010638,842.264706,1084.755319,484.189840,1067.734043,146.328877,836.244681,842.264706,1324.829004,829.135634
1278.797872,949.109626,1496.670213,819.163102,1149.436170,461.088235,1071.138298,120.339572,645.606383,833.601604,1407.945887,797.353933
1425.180851,946.221925,1554.542553,723.868984,1186.882979,409.109626,1064.329787,68.360963,512.840426,775.847594,1459.893939,759.793740
1551.138298,902.906417,1588.585106,619.911765,1186.882979,406.221925,1064.329787,62.585561,465.180851,723.868984,1515.305195,693.341091
1622.627660,813.387701,1619.223404,553.494652,1142.627660,426.435829,1043.904255,68.360963,454.968085,720.981283,1546.474026,638.445425
1643.053191,755.633690,1523.904255,478.414439,1098.372340,481.302139,1040.500000,94.350267,502.627660,796.061497,1529.158009,577.771268
1609.010638,723.868984,1476.244681,455.312834,1040.500000,521.729947,1023.478723,114.564171,574.117021,862.478610,1470.283550,545.989567
1517.095745,741.195187,1418.372340,469.751337,941.776596,521.729947,1013.265957,163.655080,679.648936,902.906417,1383.703463,563.325040
1336.670213,804.724599,1353.691489,513.066845,856.670213,495.740642,989.436170,157.879679,860.074468,908.681818,1279.807359,606.663724
1139.223404,911.569519,1275.393617,625.687166,795.393617,452.425134,945.180851,146.328877,965.606383,900.018717,1175.911255,670.227127
924.755319,960.660428,1193.691489,749.858289,751.138298,420.660428,955.393617,114.564171,1091.563830,897.131016,1058.162338,736.679775
696.670213,969.323529,1047.308511,839.377005,727.308511,391.783422,931.563830,77.024064,1217.521277,897.131016,926.560606,814.689406
526.457447,897.131016,877.095745,908.681818,757.946809,386.008021,931.563830,53.922460,1319.648936,902.906417,781.106061,852.249599
407.308511,819.163102,713.691489,946.221925,761.351064,397.558824,958.797872,65.473262,1435.393617,891.355615,670.283550,860.917335
390.287234,798.949198,669.436170,946.221925,768.159574,420.660428,969.010638,88.574866,1530.712766,801.836898,639.114719,855.138844
434.542553,856.703209,781.776596,940.446524,771.563830,420.660428,951.989362,97.237968,1544.329787,738.307487,701.452381,875.363563
546.882979,928.895722,890.712766,943.334225,781.776596,452.425134,965.606383,126.114973,1466.031915,703.655080,812.274892,872.474318
679.648936,949.109626,1023.478723,934.671123,798.797872,469.751337,955.393617,134.778075,1363.904255,692.104278,930.023810,866.695827
826.031915,954.885027,1163.053191,917.344920,856.670213,484.189840,986.031915,152.104278,1217.521277,749.858289,1047.772727,860.917335
